workday,price1986,price1987,price1988,price1989,price1990,price1991,price1992,price1993,price1994,price1995,price1996,price1997,price1998,price1999,price2000,price2001,price2002,price2003,price2004,price2005,price2006,price2007,price2008,price2009,price2010,price2011,price2012,price2013,price2014,price2015,price2016,price2017,price2018
163,0.876795601,1.704206851,-1.015955588,0.933535697,-0.802161661,0.62669529,-0.499072838,0.870578007,0.598308127,0.237241863,-0.135209992,0.838370645,-0.057900869,1.313718436,1.174451491,0.031923789,-0.393027216,0.438978103,-0.542879918,-0.567112266,-0.213096102,0.381686385,0.248470579,0.644558061,-1.323949592,-1.298639904,0.288504558,0.001379041,0.541295001,-3.46258322,0.58803495,0.025110776,0.712190457
164,0.728374171,1.807180718,-0.490133096,1.24807869,-1.318066386,0.889633397,-0.93119541,0.970811685,0.406420759,0.226162174,-0.009651362,0.78455767,-0.221220905,1.115233955,1.282175087,0.337212889,-0.340090063,0.471174999,-0.576685303,-0.487159469,-0.254392488,0.273733324,0.092004333,0.648728816,-1.485493385,-1.647105974,0.603193878,-0.088112421,0.595265751,-2.346512322,0.55295659,0.04800741,0.897028199
165,1.029105073,1.723623853,-0.712911027,1.235393507,-0.985246231,0.882514871,-0.864458712,0.940962064,0.98937426,0.280591153,-0.04051573,0.637379301,-0.957202877,0.946788309,1.310144447,0.27298226,-0.448838278,0.461774244,-0.489029085,-0.757764355,-0.116887376,-0.259523438,0.10922925,0.685323803,-1.126853499,-1.372395048,0.498934427,-0.326100463,0.622966708,-1.680803243,0.496728044,0.044021404,1.256382438
166,1.031697851,1.614799798,-0.62025048,1.296599698,-0.456028827,0.776922479,-0.620868129,0.883325974,1.192200085,0.261208416,-0.123501897,0.647076371,-1.192624549,0.672932533,1.480426943,0.020720307,-0.598649691,0.518826626,-0.783211241,-0.424150444,-0.080607808,0.211252763,0.167231832,0.649400028,-1.433449308,-0.85300853,0.431056781,-0.258503279,0.546182158,-1.702003989,0.610850799,0.087113999,1.276310321
167,0.991328915,1.469742048,-0.282282883,1.203509398,-0.434377262,1.009462833,-0.490730751,0.908976593,1.402431334,0.299031293,-0.073509348,0.470424259,-2.248346056,0.540936676,1.373692089,-0.185612136,-0.625204149,0.577559289,-0.574616554,-0.678975823,-0.054365833,0.115058934,0.304842863,0.602145588,-1.422594309,-0.810798158,0.445115405,-0.235532436,0.58033925,-1.909293137,0.559204897,0.107583277,1.360228308
168,0.974384292,1.56560722,-0.327346271,1.211967087,-0.316176796,0.96474602,-0.273836482,0.964398563,1.358218537,0.288973502,-0.070316871,0.333513976,-1.654467637,0.709879097,1.056685769,-0.45518409,-0.633814645,0.72922296,-0.59677434,-0.330043165,-0.05792641,0.341485008,0.194052757,0.419043541,-0.868341361,-0.701541457,0.110824123,-0.278344031,0.524453214,-2.756041313,0.502541289,0.149693405,1.169457134
169,0.715318711,1.354458882,-0.420005101,1.262713241,-0.579137422,0.916431855,-0.444018332,0.917451012,1.221710512,0.304584568,-0.25651011,0.822968054,-1.747268871,0.562606323,1.373692089,-0.407711816,-1.042427049,0.793008873,-0.10239931,-0.441500469,0.110009595,0.514848686,0.176556124,0.389529499,-0.758187243,-0.946155313,0.393014727,-0.245299308,0.543846358,-2.227760324,0.522079678,0.179542651,1.138829045
170,0.816889256,1.318184525,-0.833169995,1.345175052,-0.437671785,0.709008455,-0.296194744,0.772407489,1.040992481,0.401447099,-0.346945861,0.85111128,-1.95352769,0.928556576,1.440664438,-0.332592713,-0.907847346,0.820448877,-0.224471231,-0.503696987,0.120389015,0.242035978,0.186883238,0.452581964,-0.480070666,-1.462688245,0.221128353,-0.109894813,0.528107097,-2.185610591,0.599151799,0.002350061,1.121727121
171,1.172248264,1.307825949,-0.096963505,1.303943468,-0.444328121,0.635655448,0.104893462,0.832179421,1.190489208,0.460486754,-0.254380853,0.799009496,-2.039965387,0.859609912,1.502403065,-0.276294106,-1.070418461,0.701092374,0.110697477,0.216041654,-0.007242506,0.352157315,-0.03612696,0.547898801,-0.71338833,-1.668558649,0.257259439,-0.100658718,0.650738339,-2.676662632,0.648112752,0.043446698,1.152923649
172,0.987439743,1.153018544,0.053290158,1.165451143,-0.344483056,0.635655448,0.136591758,0.627363965,1.048626026,0.496450016,-0.22990285,0.713820318,-1.256263934,0.863047826,1.643893165,-0.579081592,-0.905456166,0.818175879,-0.008735006,0.440581285,-0.158505835,-0.123431084,-0.014948887,0.603190444,-0.612612555,-1.106655093,1.022833652,-0.121589681,0.603806791,-1.973022137,0.635406894,0.026153815,1.181859954
173,0.884572814,1.086969604,0.060754017,1.093616463,-0.559168408,0.660692338,-0.035256057,0.488655286,1.301701379,0.459544156,-0.373553122,0.738160481,-1.577051318,0.930034743,1.500309574,-0.948837961,-0.799489804,0.706541227,-0.107190718,0.249978741,-0.035750843,-0.095901215,0.17255747,0.652377626,-0.551192261,-1.349415018,1.068669405,0.074887105,0.427310811,-2.404093423,0.586369287,0.035994729,1.071915536
174,0.842907485,1.103826962,0.02315622,1.108418101,-0.402776486,0.624935675,-0.390625704,0.492930696,0.918271583,0.540743185,-0.221388639,0.769915504,-2.090855575,0.850742433,1.389390505,-0.949372703,-0.703811133,0.584108113,-0.009912052,0.669178501,-0.026181542,0.247591373,-0.008626744,0.731523757,-0.447784006,-1.968657134,0.904766299,0.253646255,0.526534586,-2.265582583,0.167956473,0.232347627,0.989497148
175,0.799945762,1.212610356,0.103281888,1.079873052,-0.429401836,0.428153936,-0.210439889,0.73828245,0.753390924,0.551796013,-0.008588139,0.517772214,-1.720227865,0.853698765,1.318233935,-2.026918333,-0.728458259,0.639579459,-0.00305586,0.691403577,0.178680151,0.215743531,0.016084273,0.709759943,-0.270770404,-1.827977133,1.121020805,0.443025071,0.490872121,-2.08045193,0.422127487,0.278860386,1.147477454
176,-0.0019728,1.345400456,0.153414565,1.095731565,-0.44937085,0.463910591,0.353486027,0.834317126,0.975815254,0.66251487,-0.027744412,0.406913286,-1.411611446,0.667021386,1.424968788,-2.054139518,-0.960393828,0.656221,0.01074371,0.257643071,0.270196106,0.469223829,0.122713961,0.730852546,-0.30914853,-1.73676792,1.152296497,0.406753378,0.37961951,-2.192460958,0.148121827,0.308603259,1.186088064
177,-0.31835194,1.362867723,0.303668227,0.941380734,-0.361157554,0.630296537,0.361828114,0.693472605,1.152090591,0.710474838,0.052047874,0.562838887,-1.248828411,0.497595865,1.280589781,-2.281148693,-1.037092358,0.624123349,-0.341509991,-0.008904226,0.237963187,0.502784741,0.115130548,0.786676728,-0.208544853,-1.449493646,1.79886775,0.512131358,0.458559638,-1.779814005,0.114199487,0.342869909,1.38991441
178,-0.236317675,1.174142303,0.551509076,0.859975792,-0.650745165,0.453190818,1.538062417,0.830041709,1.819246761,0.805503332,0.101005288,0.521195529,-1.114158369,0.398096883,1.012736286,-2.883671943,-0.959509202,0.791427837,-0.28822589,0.061357919,0.305501551,0.428394451,-0.211300557,0.893472532,-0.160463309,-1.0692996,1.966403227,0.678009915,0.640988761,-1.527239555,0.302701128,0.391931171,1.401943684
179,-0.134838683,1.026321604,0.433785611,0.913893912,-0.77553467,0.689330476,0.722207919,0.80866837,1.585316473,0.794423644,0.292520261,0.853582899,-1.559030684,0.50103378,0.558904643,-3.104591501,-1.157958134,0.760813356,-0.126019484,0.483401463,0.293827913,1.067605073,-0.119734695,0.885790677,-0.132137054,-0.914508985,1.840318974,0.726842915,0.68600149,-1.64479965,0.208636762,0.439593342,1.273676549
180,-0.219465735,1.017019216,0.516445064,0.985782932,-0.753884746,0.673171719,0.58706447,0.674311516,1.623715091,0.749476922,0.438299787,0.835518348,-1.513947929,0.53256749,0.223824707,-2.525464794,-1.198307348,0.920988708,-0.448934236,0.055675316,0.265319574,1.212524747,-0.41049893,0.921567112,0.185012048,-1.134898227,1.87645006,0.932527142,0.88346666,-2.167906332,0.204785435,0.4694352,1.529850807
181,-0.175207618,1.003776704,0.276068089,0.984726063,-0.727259396,0.710768071,0.528669859,0.388423471,0.853094356,0.71445626,0.43723516,0.904544506,-1.436531609,0.181877444,0.169440917,-2.437176875,-1.462775887,0.90079087,-0.286442484,-0.330449418,0.411566085,1.119565682,-0.145183137,0.880801371,0.201134132,-1.119298093,1.918155064,0.876092683,0.908344161,-1.941455174,0.215170967,0.501045498,1.74993183
182,-0.281963728,0.87452111,0.366191402,0.965695578,-0.820449759,0.762605362,0.718871901,0.094061006,0.653801553,0.781641651,0.404241539,0.894275493,-1.510776217,0.066138381,-0.117248465,-2.582851328,-1.412620586,0.74635935,-0.837347413,-0.855473429,0.249781068,1.221335347,0.093421681,0.931102744,0.153876963,-1.698044378,1.977548004,0.616964915,0.714642422,-2.265457582,0.388851523,0.460683125,2.098101335
183,0.003211626,1.180113485,0.408719273,0.945609575,-1.083410386,0.721487836,0.613760784,0.168720481,0.488918114,0.715398857,0.376571055,1.045447264,-0.981052058,-0.253516248,0.102214475,-2.403425063,-1.543521464,0.80370809,-1.122557071,-0.632152558,0.198933162,1.105028751,-0.147771393,0.850911758,-0.013409844,-2.495363807,1.92288204,0.547509324,0.503300271,-2.356644386,0.493610106,0.453390714,2.218009694
184,0.043581701,1.251687328,0.26099941,0.953010394,-1.123350048,0.651734132,-0.051940231,0.113222095,0.42761608,0.706886056,0.436170533,0.994676925,-1.294961032,-0.314590499,0.333699794,-2.142004868,-1.760811891,0.591235871,-1.088712057,-0.644632487,0.335932443,1.142301934,-0.252285484,0.810373284,0.417025159,-2.418589796,1.858541982,0.454189161,0.782274595,-2.498290795,0.354643286,0.412921969,1.966537248
185,0.094320627,1.173491732,0.411253072,0.828260123,-1.52280088,0.800201706,-0.088644598,0.138872714,0.626908883,0.722026464,0.454235491,0.874119998,-1.239808037,-0.277162354,0.222780725,-2.158887689,-1.578387801,0.476129004,-1.326931039,-0.522672025,0.525275388,1.331609041,-0.271050338,0.768710026,0.312114753,-1.863172024,1.541158961,0.368497748,0.304156576,-2.293941795,0.177906943,0.4040192,1.86974545
186,-0.227242939,1.18872464,0.333661204,0.85469007,-1.303140102,0.735806913,0.06484899,0.326588378,0.784155996,0.710684589,0.394662701,0.762499716,-1.074904159,-0.320501646,-0.277320361,-1.979887068,-1.399860325,0.432542308,-0.966315157,-0.458850493,0.565439582,1.397800012,-0.143650152,0.891155553,0.412412473,-1.563766525,1.40327256,0.445400613,0.606937681,-2.857828489,0.319482057,0.446674487,1.721547725
187,-0.216781404,1.315990828,0.293670568,0.905436223,-1.477887432,0.70540916,-0.562473519,0.313764004,0.956670201,0.702171787,0.404241539,0.90359374,-1.133228863,-0.417029103,-0.28569156,-1.707372492,-1.739751538,0.527338305,-0.727529452,-0.373215094,0.624540837,1.364865242,-0.065309922,0.844650327,0.362677925,-1.930381643,1.630139826,0.347512206,0.531075435,-2.772662824,0.437157813,0.47730084,1.797288297
188,-0.350943671,1.271592254,0.338732225,1.027013159,-1.694186391,0.615977468,-0.129352999,0.315901709,0.688324977,0.768414581,0.379763535,1.035179177,-1.623183939,-0.224954063,0.267774189,-1.80634605,-1.865651703,0.378876679,-0.954671523,0.031072167,0.544862523,1.730009013,-0.568518383,0.815145914,0.259919825,-1.638622879,1.477225558,0.167871609,0.479836264,-2.347971833,0.229478264,0.49537231,1.822762529
189,-0.236317675,1.294786738,0.81442204,1.015384851,-1.526095403,0.701809864,-0.287184639,0.230555565,0.557970523,0.772186252,0.391470223,0.947518381,-2.055865177,-0.324437853,-0.221889827,-1.713683381,-1.466914426,0.652904545,-0.498603975,0.11183747,0.527217702,1.653448586,-0.254556527,0.614965052,0.350492878,-2.129238558,1.721377164,0.254541347,0.048886553,-2.370850399,0.404180178,0.610734531,2.090105279
190,-0.094469747,1.469132134,0.724295277,1.131676076,-1.100084877,0.714369318,-0.205433819,0.428959761,0.600130284,0.699315855,0.418077484,1.081006278,-1.742491192,-0.124956787,-0.082716926,-1.795236303,-1.677491585,0.679157739,-0.401654252,-0.056693585,0.64252749,1.502650226,-0.267232408,0.593654812,0.179897939,-2.65549718,1.618839116,0.172719569,0.042264331,-2.009638408,0.346582224,0.674327429,2.260196063
191,-0.110117976,1.476403468,0.616569486,1.358918463,-1.171625323,0.667812816,-0.494070856,0.403385558,0.078709708,0.669037599,0.483459375,1.103824658,-1.862868419,-0.125953372,-0.027256011,-1.819625502,-1.721657707,0.798442564,-0.559358554,-0.535454166,0.891943835,1.514559955,-0.492553459,0.704178392,0.600782499,-2.342674052,1.657193042,-0.018222928,0.419748615,-1.461471817,0.255996277,0.689433771,2.335660535
192,-0.175207618,1.473112924,0.57150783,1.450894838,-1.278126724,0.445992227,-1.391676174,0.475907319,-0.078420564,0.645384392,0.567078985,1.124931847,-1.828392896,0.166118944,0.155838756,-1.523147369,-1.938683757,0.830442348,-0.306773274,-1.163265425,0.924479064,1.68902728,-0.594446436,0.833852202,0.650672148,-2.075058259,1.910015863,0.088104722,0.387581016,-1.43666543,0.375412277,0.775477131,2.057216964
193,-0.080119032,1.101226656,0.634171965,1.464638249,-1.093428541,0.26176799,-1.752055979,0.565452458,-0.212650201,0.703114385,0.563857013,1.242066385,-1.831049732,0.08632986,-0.012607103,-1.256298303,-2.060031698,0.914609428,-0.771520045,-1.316784901,0.891133713,1.646639046,-0.83378236,0.82826102,0.609181364,-1.701122986,2.018941136,-0.102391595,-0.105481172,-1.216541749,0.362122194,0.774175548,1.807157497
194,-0.080119032,1.111179615,0.651633483,1.531185855,-1.135049114,0.109701112,-1.765404136,0.448195403,0.036549958,0.720139988,0.736472736,1.39057527,-1.851191209,0.261666528,-0.375684017,-1.360605463,-1.969618117,0.881143017,-1.056408693,-1.290353611,0.906510195,1.876470819,-1.162742955,0.888699901,0.735153738,-1.742333707,1.935971418,-0.325541031,0.391761426,-0.966921531,0.33241166,0.764644887,1.862217679
195,0.099505063,0.971279833,1.250117769,1.563958388,-1.046834177,0.277846674,-2.197522621,0.456669815,0.308770364,0.607535935,0.69893549,1.232368388,-1.505998535,0.259208488,-0.455184163,-1.355161226,-2.217027319,0.950460488,-0.947771734,-1.562023671,0.925449233,1.713153308,-1.285044986,0.965686022,0.74355048,-1.0692996,1.591192732,-0.288584374,-0.214291972,-0.906093945,0.426337221,0.817299169,1.784317037
196,0.034414282,0.8314217,1.372771294,1.53012898,-1.572757064,0.13833925,-1.802108502,0.52285487,0.941289049,0.593338127,0.661426331,1.168286397,-1.296032012,-0.100332328,-0.579705396,-1.297554956,-1.932303346,0.942937128,-0.967210821,-1.488917746,0.89501834,1.592205448,-1.724342616,0.986255715,0.76543895,-1.103719862,1.188678306,0.162842175,-0.422630448,-0.820695886,0.213791201,0.849228583,0.631474682
197,0.000619978,0.787672706,1.337707297,1.463525676,-1.82570117,0.379837819,-2.459463343,0.520717165,0.922143985,0.631187863,0.55744256,1.13748214,-1.426460367,-0.387970145,-0.892527501,-1.535563241,-1.568650755,1.069548202,-1.270967868,-1.672871599,1.088388176,1.740530822,-1.807166796,0.971720183,0.930093277,-0.894607563,1.130505327,0.31798918,-0.826151298,-0.910780574,0.230273804,0.8251131,-0.125108142
198,0.048766127,0.936833227,0.912009212,1.388297597,-2.11360623,0.437112142,-1.828804816,0.597514336,1.090785776,0.708798112,0.531697677,1.188823497,-1.363357983,-0.303264979,-1.964988226,-1.645314639,-1.537486259,1.138147522,-1.708769409,-1.674496613,1.114306106,1.534518508,-1.201243258,1.114510062,0.92680852,-0.977640345,1.1382073,0.407619817,-0.836789611,-1.194076916,0.182265841,0.848343624,0.272870242
199,0.06570962,0.549064471,1.01227458,0.327872067,-1.892264542,0.723247451,-1.378332105,0.73828245,1.324604795,0.784496305,0.668933499,1.234649669,-0.682526992,-0.718467191,-1.519273689,-1.580973374,-1.1026298,1.124130473,-1.550783722,-1.315566136,1.154954395,1.397800012,-1.250821371,1.160936322,0.857643757,-0.638410096,1.43683836,0.221440682,-1.150608341,-0.802864864,0.22410215,0.912821482,0.148915131
200,0.357274242,0.315046934,1.009737358,0.8181886,-1.769087009,0.898593555,-1.476767099,0.800117535,1.477976716,0.759874921,0.785775665,1.161821376,-0.440742788,-0.568238085,-1.387425242,-1.308884441,-1.355131209,1.108138162,-1.457686146,-1.007318341,1.093080947,1.358986554,-1.725171035,1.094836922,1.033677881,-1.143074658,1.836188221,0.509016274,-1.194935526,-0.669058259,0.168965401,0.943440448,0.908212933
201,0.398939571,-0.125123624,1.112395565,0.714416823,-2.005423926,1.061378254,-1.823798747,0.896152218,1.405165943,0.790181311,0.770759922,0.935348762,-0.338405302,-0.430331081,-1.809072927,-1.367025453,-1.080373856,1.009432994,-1.695905132,-1.326118834,1.179396325,1.352175155,-1.465472186,1.189780116,0.674538695,-0.775929844,1.852530836,0.505970779,-0.718789331,-0.64279412,0.249091234,1.064589617,0.781069145
202,0.406810596,-2.188634278,1.385306188,0.74179225,-1.960508831,0.991624542,-1.828804816,0.842791538,1.615967485,0.741906721,0.816870374,0.760598185,-0.257262171,-0.138755539,-2.133434084,-1.35830822,-1.025930146,1.0886888,-1.739289368,-0.672332083,1.217942253,0.654040168,-1.54767521,1.139774383,0.955961277,-0.923623335,1.827296864,0.545092849,-0.68394316,-0.667005437,0.292241015,1.068704157,0.327556878
203,0.165892228,-1.773202321,1.067333909,0.961856603,-1.52448179,1.184806986,-1.593556321,0.917451012,1.33235239,0.807206914,0.927298087,0.902071957,-0.229704277,-0.286028313,-1.65841621,-1.17376809,-0.777808641,1.0459195,-1.825201813,-1.347224235,1.199003216,0.739561691,-1.280301956,1.048933573,1.039943568,-0.847848976,1.184107266,0.53468331,-0.294695068,-0.754442232,0.249526295,1.193961955,0.417489501
204,0.116449685,-1.014238034,1.685813499,0.994907624,-1.066803191,1.050658481,-1.635266757,0.849202798,1.106169708,0.787325379,1.028059883,1.166384865,-0.20105831,-0.017586911,-1.421956781,-1.044317251,-0.879062243,0.835043479,-2.263288701,-1.681447521,1.430754981,0.94743943,-1.430271657,1.179050363,1.009460759,-0.303381567,1.191558516,0.640117233,-0.572400781,-0.176546709,0.231877315,1.152608252,0.241576266
205,0.141170392,-1.328726187,1.718343711,0.848958783,-1.098403967,0.886034102,-1.61691253,0.949512891,0.695961303,0.684176725,1.018395369,1.11732572,-0.367568157,-0.204762581,-1.294322932,-1.478082976,-0.828355736,0.856060094,-2.295021376,-0.820114455,1.452950308,0.945574005,-1.763153813,1.071436008,1.077973244,-0.089619495,0.429616674,0.564206337,-0.180548326,0.107467946,0.313890486,1.279535505,0.066978565
206,0.387274325,-1.32738587,1.533026051,0.828427216,-1.246525941,0.894992308,-1.386674192,1.135092705,0.642292814,0.757989723,0.934775762,0.762119039,-0.408923096,-0.279122101,-0.951125889,-1.710204477,-1.031747564,0.812769756,-1.73299594,-0.856285936,1.466708526,0.939238252,-1.651832912,0.96866362,1.089743979,-0.511719238,0.350747135,0.698171317,0.05015163,0.064834056,0.256866399,1.194589848,-0.775668784
207,0.363478153,-1.964446229,1.575553908,0.795376195,-1.178281659,0.698210561,-1.274886953,1.126541878,0.615400144,0.679462456,0.8618867,0.510356425,-0.545200113,-0.134820852,-1.139451618,-1.783908357,-0.886154957,0.849045366,-1.272184546,-1.023142432,1.525345442,1.195669042,-1.853910846,0.982676242,0.995799055,-0.180524033,0.433215416,0.783499782,0.072820546,-0.010201304,0.288752238,1.248597421,-0.219737163
208,0.451067573,-1.750942045,1.460360821,0.575311842,-1.311410051,0.60701731,-0.665914583,1.066768083,0.922143985,0.548862064,0.735380018,-0.543471892,-0.532987915,0.219307108,-0.98775092,-1.486893942,-0.973464494,1.04686509,-1.261999334,-1.606716583,1.376832571,1.316596464,-1.985381405,0.864856007,0.968972825,0.511780243,0.444268463,0.781612722,0.41262107,0.346919129,0.257301461,1.27380913,-0.630299726
209,0.484863016,-1.749601728,1.117466586,0.480664762,-1.635960258,0.932590604,-0.806064102,1.243875348,1.55466267,0.648213466,0.77720387,0.097533706,-0.279544604,0.38627459,-0.392426414,-1.39305115,-0.972429438,1.083875392,-1.168945352,-0.729965674,1.369225342,1.168594381,-1.409915051,1.061969712,0.97885047,0.557784113,0.410610936,0.937290504,0.355738521,0.30415848,0.248295694,1.209173192,-0.970389262
210,0.543472968,-1.377878103,1.245046749,0.518278799,-1.675898286,1.063137861,-0.544123379,1.18837697,1.297828966,0.687031379,0.678569921,0.113507314,-0.079630215,0.259721972,0.300891656,-1.20818065,-0.905214802,1.100926322,-1.05969808,-0.540730515,1.357551703,1.430275857,-1.457901412,0.815589858,0.992187097,-0.005220653,0.83691923,0.851236142,0.75578571,0.137827162,0.228386467,1.230731308,-0.372062844
211,0.789483089,-1.153649396,1.227585216,0.749750034,-1.556082566,1.141851731,-0.629210217,1.280136229,0.787917129,0.684176725,0.77720387,-0.12418415,0.155257479,0.156007253,0.683737964,-0.972014769,-0.940138393,1.121406734,-1.135421348,-0.709672785,1.256970302,0.741274759,-1.335133672,0.891234519,1.131646951,-0.610943583,0.400279468,0.749225673,1.108774136,0.435690434,0.116671049,1.274429635,-0.037893203
212,0.783371859,-1.070132693,1.260115428,0.754311698,-1.594339685,1.120414144,-0.962893707,1.318532959,0.488918114,0.713513662,0.737537363,-0.009331819,0.155257479,0.198351479,0.481045041,-1.029840774,-0.801490314,1.202341444,-0.724244025,-0.375038284,1.231720229,0.793081155,-1.241749838,0.873947695,1.189106841,-0.247815297,0.46064471,0.846751131,1.064846263,0.596845687,0.034508714,1.335889178,0.32934611
213,0.936608135,-1.275512662,1.342778317,0.674521954,-1.509488208,1.018422999,-0.363933477,1.045471152,0.588621546,0.823288641,0.841521135,0.432393625,0.313816927,0.245923219,0.427423524,-0.977680279,-0.739459937,1.174634028,-0.00305586,-0.122090591,1.165962155,0.69471905,-1.245101427,0.903757378,1.667124087,0.177199765,0.877807869,0.879683966,1.096688759,0.505676489,0.003778895,1.35323377,0.177020429
214,0.919756185,-1.349605488,1.533026051,0.663115073,-1.268175865,0.932590604,-0.525769152,0.763856654,0.151523261,0.867764702,0.820092346,0.460346514,0.58635085,0.346792507,0.250495991,-0.945454328,-0.616836138,1.149227179,0.292303338,-0.08064276,1.407769295,0.918348846,-1.047455629,1.104747162,1.687227824,0.052344918,-0.102015096,0.850481591,1.278863453,0.498194081,-0.041185711,1.360215929,0.441548048
215,0.980866242,-1.1866337,1.187453634,0.39970539,-1.191594337,0.818120078,-1.0179523,0.904701183,0.166907182,0.83748517,0.876902443,0.467001875,0.709900794,0.369145785,0.700905689,-1.029840774,-0.510225392,1.200237991,0.307600967,0.200772447,1.511403466,0.231666523,-1.361935641,1.12196465,1.606205216,0.225975574,-0.482142132,1.030247719,1.40540654,0.582747066,0.352681367,1.366880448,0.68174102
216,0.911886299,-1.293710829,0.889476673,0.482945594,-1.306434625,0.875314328,-0.670920653,0.938824351,0.416107341,0.793009107,0.990522636,0.449127661,0.550289471,0.211202261,0.63011645,-0.720522662,-0.722629616,1.133644256,0.287555523,-0.035186886,1.551405636,0.167493331,-1.648895216,1.322658792,1.475469305,0.433538617,-0.469401318,0.816614093,1.440613153,0.258510502,0.430263129,1.371516507,1.43746577
217,0.865036534,-1.532766335,0.929611691,0.628895787,-1.604357841,1.000504627,-0.732651281,0.879052419,0.42761608,0.938748626,1.268186758,0.255360838,0.480308675,0.180742612,0.502510217,-0.606192141,-0.77908506,1.058468543,0.283945126,-0.002260487,1.403216813,-0.257828949,-1.488410728,1.342409935,1.497857075,-0.360170518,-0.470370561,1.051066794,1.512641293,0.30850356,0.702814441,1.294799927,1.452599809
218,0.918368248,-1.62233554,0.799353346,0.519447064,-1.584388826,0.932590604,-0.719307212,1.058295534,0.316403909,0.969028158,1.34967711,0.200787435,0.397598795,0.176946172,0.296594202,-0.529438078,-0.983913843,1.03201686,0.626295,0.474062569,1.413596235,-0.362833375,-1.535820798,1.386084901,1.336986805,-0.129912208,-0.654783722,1.080854527,1.514740333,0.207563216,0.934254545,1.26474828,1.172756792
219,0.952255234,-1.536828444,0.749361616,0.641415236,-1.283169453,0.905712081,-0.976241864,1.049744706,0.082584902,0.985111163,1.389314119,0.212386963,0.409790878,0.447660274,-0.357555167,-0.537934038,-0.952818387,1.188748944,0.907002558,0.707128583,1.46104361,0.245118387,-1.650079394,1.29359736,1.140045816,0.399892985,-1.234724812,1.035543225,1.509853176,-0.250624321,0.976449262,1.277976855,0.338270619
220,0.93142257,-1.28899914,0.078215535,0.645976905,-0.935288406,1.000504627,-0.729315264,1.218224729,0.404598602,0.991737489,1.492234667,-0.08691487,0.594836235,0.434327911,-0.599927738,-0.365683779,-0.938460075,1.173378297,0.952578397,0.763592953,1.635312386,0.100369649,-1.916216655,1.365583581,1.160474632,0.247571627,-1.324176538,1.134689673,1.583291279,-0.616290548,0.998755469,1.255111246,0.19872401
221,0.639765266,-1.391364085,0.050756358,0.55594854,-0.968571739,1.090016392,-0.737657351,1.164940471,0.366199985,0.988882837,1.522264746,0.077567623,0.783610413,0.701245572,-0.136650534,-0.483822038,-0.773337245,1.07561734,0.698574323,0.709159855,1.703498845,-0.129766837,-1.558655708,1.500178324,0.772182689,0.282603228,-1.180373775,1.210963518,1.550636023,-0.187634758,1.056428004,1.150579791,-0.086760096
222,0.745224982,-1.334129109,0.221005338,0.680197543,-0.805523481,1.075697323,-0.851110555,1.418766638,0.580873939,1.122311023,1.545852283,0.23862773,0.732185237,0.624645257,-0.061591458,-0.588774577,-0.73084944,0.993963101,0.949859703,0.64990125,1.812981693,-0.002787936,-1.777324765,1.530215276,0.738198407,-0.105994259,-0.530234362,1.330398262,1.574174239,-0.175934031,0.998173315,1.292091866,0.202575868
223,0.624210848,-1.443196635,-0.322417915,0.697334353,-0.903687629,0.113300408,-1.306589337,1.36975779,0.38545633,1.244397333,1.657343222,0.477650637,0.845107837,0.86205276,-0.207437014,-0.39203985,-0.837206473,0.871629232,1.043115801,0.880529738,1.887317163,-0.418216406,-1.922092046,1.519259218,1.115352767,-0.380989948,-0.553560421,1.350405478,1.646672368,0.270552778,1.036019493,1.216359231,0.374361145
224,0.223204657,-1.374506236,-0.127100878,0.79192574,-0.868725033,0.349440066,-1.513471466,1.224637851,0.239717955,1.298330074,1.758105018,0.387517292,0.875875654,0.812566847,-0.281421726,-0.355786424,-0.850759867,0.965210851,0.573823333,1.114457799,1.834671186,-0.319854302,-1.824275445,1.426693674,1.163912366,-0.32913553,-0.402086263,1.337845536,1.64289127,0.262602059,0.99794957,1.270889801,-0.174156394
225,0.310424486,-1.552304819,0.013155125,0.677192658,-0.767197418,0.020269421,-1.278227058,1.290822906,-0.28158856,1.280360595,1.75488445,0.528041227,1.089034002,0.945776531,-0.754343344,-0.529107705,-0.680360721,0.864938431,0.70575549,1.388159131,1.844888585,-0.721489038,-2.100875994,1.412611715,1.109586381,-0.836574026,0.138439927,1.24533587,1.70308493,0.426767881,1.092098875,1.392296037,-0.938900393
226,0.625507233,-1.478211993,0.063287816,0.717533103,-1.003534335,0.00779004,-1.243188656,1.109442086,-1.324429712,1.386338322,1.90069207,0.721807124,1.531249482,0.799717586,-0.664268035,-0.782030402,-0.42499607,0.877797615,0.718659396,1.647651483,1.855734319,-0.375523462,-2.3888128,1.543557649,0.800183868,-0.945850639,0.006439313,1.397869914,1.867838305,0.37064453,1.163357749,1.343392856,-0.940218632
227,0.930127315,-1.439825264,0.228469198,0.814850892,-0.941944748,0.029227627,-0.944543567,1.13936626,-1.362717049,1.433643457,1.993946698,0.825383035,1.380660544,0.819225433,-0.933449983,-0.597050802,-0.471335585,1.046131776,0.831112833,1.874222383,1.761082606,-0.827271964,-2.069079185,1.526556837,1.128515169,-1.427431622,-0.27296586,1.474408467,1.882022722,0.405817134,1.226269664,1.367455153,-1.187936667
